product_id,excipient,excipient_id
107,SODIUM LAURIL SULFATE,28
107,CROSCARMELLOSE SODIUM,19
108,PREGELATINISED STARCH,45
108,MICROCRYSTALLINE CELLULOSE,10
108,LACTOSE MONOHYDRATE,3
108,MAGNESIUM STEARATE,5
108,CROSCARMELLOSE SODIUM,19
108,POLOXAMER,34
108,"SILICON DIOXIDE, HYDRATED",139
109,TITANIUM DIOXIDE,1
109,MICROCRYSTALLINE CELLULOSE,10
109,LACTOSE MONOHYDRATE,3
109,HYPROMELLOSE,4
109,MAGNESIUM STEARATE,5
109,POLYETHYLENE GLYCOL,11
109,CARNAUBA WAX,99
109,"SILICON DIOXIDE, ANHYDROUS",13
109,CROSCARMELLOSE SODIUM,19
110,TITANIUM DIOXIDE,1
110,MICROCRYSTALLINE CELLULOSE,10
110,LACTOSE MONOHYDRATE,3
110,MAGNESIUM STEARATE,5
110,LOW SUBSTITUTED HYDROXYPROPYL CELLULOSE,88
110,POLYETHYLENE GLYCOL,11
110,POLYVINYL ALCOHOL,33
110,TALC,12
110,HYDROXYPROPYLCELLULOSE,6
110,SODIUM METABISULFITE (E223),140
110,IRON OXIDE,9
110,"SILICON DIOXIDE, ANHYDROUS",13
110,CROSCARMELLOSE SODIUM,19
111,TITANIUM DIOXIDE,1
111,METHACRYLIC ACID AND ETHYL ACRYLATE CO-POLYMERS,50
111,SIMETHICONE,141
111,MICROCRYSTALLINE CELLULOSE,10
111,LACTOSE MONOHYDRATE,3
111,SODIUM HYDROXIDE,56
111,MAGNESIUM STEARATE,5
111,TALC,12
111,"SILICON DIOXIDE, ANHYDROUS",13
111,INDIGO CARMINE,14
111,CROSCARMELLOSE SODIUM,19
111,TRIETHYL CITRATE,53
112,MANNITOL,2
112,HYPROMELLOSE,4
112,MAGNESIUM STEARATE,5
112,STEARIC ACID,85
112,CALCIUM HYDROGEN PHOSPHATE,71
112,SUNSET YELLOW,73
112,CROSCARMELLOSE SODIUM,19
113,PROPYL PARAHYDROXYBENZOATE,113
113,GLYCEROL MONOSTEARATE,118
113,SODIUM HYDROXIDE,56
113,METHYLPARAHYDROXYBENZOATE,142
113,PHENOXYETHANOL,143
113,LIQUID PARAFFIN,39
113,WATER,22
113,CETOSTEARYL ALCOHOL,144
113,MACROGOL CETOSTEARYL ETHER,145
113,DIMETHICONE,146
113,POLYETHYLENE GLYCOL STEARATE,147
113,STEARYL ALCOHOL,148
114,MANNITOL,2
114,HYDROCHLORIC ACID,60
114,SODIUM HYDROXIDE,56
115,MONOTHIOGLYCEROL,149
115,SODIUM HYDROXIDE,56
115,WATER,22
116,TITANIUM DIOXIDE,1
116,MICROCRYSTALLINE CELLULOSE,10
116,LACTOSE MONOHYDRATE,3
116,HYPROMELLOSE,4
116,MAGNESIUM STEARATE,5
116,LOW SUBSTITUTED HYDROXYPROPYL CELLULOSE,88
116,GLYCEROL TRIACETATE,8
116,"SILICON DIOXIDE, ANHYDROUS",13
116,INDIGO CARMINE,14
117,TITANIUM DIOXIDE,1
117,MANNITOL,2
117,MICROCRYSTALLINE CELLULOSE,10
117,LOW SUBSTITUTED HYDROXYPROPYL CELLULOSE,88
117,SODIUM STEARYL FUMARATE,63
117,POLYVINYL ALCOHOL,33
117,POLYETHYLENE GLYCOL,11
117,IRON OXIDE,9
117,TALC,12
118,SODIUM HYDROXIDE,56
118,WATER,22
118,TYLOXAPOL,57
118,POVIDONE,18
118,BORIC ACID,58
118,BENZALKONIUM CHLORIDE,59
118,SODIUM SULPHITE,150
118,BORAX,151
118,DISODIUM EDETATE,86
119,MICROCRYSTALLINE CELLULOSE,10
119,LACTOSE MONOHYDRATE,3
119,SODIUM HYDROXIDE,56
119,MAGNESIUM STEARATE,5
119,POVIDONE,18
119,SORBITOL,121
119,SODIUM STARCH GLYCOLATE,7
119,IRON OXIDE,9
119,MEGLUMINE,72
119,MAIZE STARCH,15
120,MICROCRYSTALLINE CELLULOSE,10
120,LACTOSE MONOHYDRATE,3
120,SODIUM HYDROXIDE,56
120,MAGNESIUM STEARATE,5
120,POVIDONE,18
120,SORBITOL,121
120,SODIUM STARCH GLYCOLATE,7
120,IRON OXIDE,9
120,MEGLUMINE,72
120,MAIZE STARCH,15
121,TITANIUM DIOXIDE,1
121,MANNITOL,2
121,MAGNESIUM STEARATE,5
121,POLYETHYLENE GLYCOL,11
121,POVIDONE,18
121,POLYVINYL ALCOHOL,33
121,SODIUM STARCH GLYCOLATE,7
121,IRON OXIDE,9
121,SODIUM HYDROGEN CARBONATE,92
121,TALC,12
122,MANNITOL,2
122,MICROCRYSTALLINE CELLULOSE,10
122,LACTOSE MONOHYDRATE,3
122,SHELLAC,23
122,MAGNESIUM STEARATE,5
122,HYDROXYPROPYLCELLULOSE,6
122,IRON OXIDE,9
122,CROSCARMELLOSE SODIUM,19
123,TITANIUM DIOXIDE,1
123,MICROCRYSTALLINE CELLULOSE,10
123,MAGNESIUM STEARATE,5
123,POLYETHYLENE GLYCOL,11
123,POVIDONE,18
123,CALCIUM HYDROGEN PHOSPHATE,71
123,POLYVINYL ALCOHOL,33
123,TALC,12
123,IRON OXIDE,9
123,SODIUM LAURIL SULFATE,28
123,CROSCARMELLOSE SODIUM,19
124,MICROCRYSTALLINE CELLULOSE,10
124,LACTOSE MONOHYDRATE,3
124,MAGNESIUM STEARATE,5
124,HYDROXYPROPYLCELLULOSE,6
124,IRON OXIDE,9
124,MAIZE STARCH,15
125,BENZYL ALCOHOL,152
125,CASTOR OIL,153
125,ETHANOL,95
125,BENZYL BENZOATE,154
126,HYDROXYPROPYLCELLULOSE,6
126,MANNITOL,2
126,CARMELLOSE CALCIUM,136
126,MAGNESIUM STEARATE,5
127,TITANIUM DIOXIDE,1
127,POLYSORBATE,16
127,MICROCRYSTALLINE CELLULOSE,10
127,HYPROMELLOSE,4
127,MAGNESIUM STEARATE,5
127,POLYETHYLENE GLYCOL,11
127,SODIUM STARCH GLYCOLATE,7
127,IRON OXIDE,9
128,PROPYL PARAHYDROXYBENZOATE,113
128,METHYLPARAHYDROXYBENZOATE,142
128,WATER,22
128,SUCROSE,17
128,FLAVOUR,81
128,PROPYLENE GLYCOL,27
128,SODIUM CITRATE,64
128,CITRIC ACID,87
129,TITANIUM DIOXIDE,1
129,POLYSORBATE,16
129,MICROCRYSTALLINE CELLULOSE,10
129,HYPROMELLOSE,4
129,MAGNESIUM STEARATE,5
129,POLYETHYLENE GLYCOL,11
129,SODIUM STARCH GLYCOLATE,7
129,"SILICON DIOXIDE, ANHYDROUS",13
130,POLYSORBATE,16
130,SODIUM HYDROXIDE,56
130,LACTOSE,78
130,HYDROCHLORIC ACID,60
130,DISODIUM EDETATE,86
131,MICROCRYSTALLINE CELLULOSE,10
131,LACTOSE MONOHYDRATE,3
131,MAGNESIUM STEARATE,5
131,HYDROXYPROPYLCELLULOSE,6
131,"SILICON DIOXIDE, ANHYDROUS",13
131,CROSCARMELLOSE SODIUM,19
131,CROSPOVIDONE,35
132,MALTODEXTRIN,83
132,MICROCRYSTALLINE CELLULOSE,10
132,LACTOSE MONOHYDRATE,3
132,PROPYLENE GLYCOL,27
132,MAGNESIUM STEARATE,5
132,FLAVOUR,81
132,HYDROXYPROPYLCELLULOSE,6
132,GLYCEROL TRIACETATE,8
132,ACESULFAME POTASSIUM,155
132,ACACIA,127
132,"SILICON DIOXIDE, ANHYDROUS",13
132,CROSCARMELLOSE SODIUM,19
132,CROSPOVIDONE,35
133,PREGELATINISED STARCH,45
133,TITANIUM DIOXIDE,1
133,GELATIN,21
133,SIMETHICONE,141
133,LACTOSE MONOHYDRATE,3
133,SHELLAC,23
133,MAGNESIUM STEARATE,5
133,ERYTHROSINE,24
133,PRINTING INK,25
133,AMMONIA,26
133,SODIUM STARCH GLYCOLATE,7
133,PROPYLENE GLYCOL,27
133,INDIGO CARMINE,14
134,TITANIUM DIOXIDE,1
134,LACTOSE MONOHYDRATE,3
134,HYPROMELLOSE,4
134,MAGNESIUM STEARATE,5
134,POLYETHYLENE GLYCOL,11
134,POVIDONE,18
134,IRON OXIDE,9
134,MAIZE STARCH,15
135,SODIUM CHLORIDE,46
135,SODIUM HYDROXIDE,56
135,WATER,22
135,DISODIUM HYDROGEN PHOSPHATE DODECAHYDRATE,156
135,BENZALKONIUM CHLORIDE,59
135,HYDROCHLORIC ACID,60
136,TITANIUM DIOXIDE,1
136,MICROCRYSTALLINE CELLULOSE,10
136,HYPROMELLOSE,4
136,MAGNESIUM STEARATE,5
136,POVIDONE,18
136,GLYCEROL TRIACETATE,8
136,IRON OXIDE,9
136,"SILICON DIOXIDE, ANHYDROUS",13
136,CROSCARMELLOSE SODIUM,19
137,PROPYL PARAHYDROXYBENZOATE,113
137,POLYSORBATE,16
137,METHYLPARAHYDROXYBENZOATE,142
137,SUCRALOSE,89
137,HYPROMELLOSE,4
137,WATER,22
137,FLAVOUR,81
137,PROPYLENE GLYCOL,27
137,CALCIUM CHLORIDE DIHYDRATE,157
138,TROMETHANIME,112
138,TITANIUM DIOXIDE,1
138,MANNITOL,2
138,GELATIN,21
138,POLYVINYL ACETATE PHTHALATE,158
138,WATER,22
138,PROPYL GALLATE,62
138,PRINTING INK,25
138,ETHANOL,95
138,POLYETHYLENE GLYCOL,11
138,SORBITOL,121
138,SORBITAN,159
138,AMMONIUM HYDROXIDE,80
138,IRON OXIDE,9
138,PROPYLENE GLYCOL,27
138,GLYCEROL,20
138,MACROGOLGLYCEROL RICINOLEATE,160
138,MONO/DIGLYCERIDES OF CAPRYLIC/CAPRIC ACID,161
139,TITANIUM DIOXIDE,1
139,MICROCRYSTALLINE CELLULOSE,10
139,LECITHIN,32
139,MAGNESIUM STEARATE,5
139,POLYETHYLENE GLYCOL,11
139,POLYVINYL ALCOHOL,33
139,CALCIUM HYDROGEN PHOSPHATE,71
139,SODIUM STARCH GLYCOLATE,7
139,INDIGO CARMINE,14
139,TALC,12
140,SUCRALOSE,89
140,WATER,22
140,FLAVOUR,81
140,SODIUM CITRATE DIHYDRATE,131
140,SODIUM BENZOATE,162
140,CITRIC ACID,87
141,SODIUM CHLORIDE,46
141,PHOSPHORIC ACID,94
141,DISODIUM HYDROGEN PHOSPHATE,163
141,SODIUM HYDROXIDE,56
141,WATER,22
141,HYDROCHLORIC ACID,60
142,MANNITOL,2
142,HYDROCHLORIC ACID,60
142,SODIUM HYDROXIDE,56
143,MAIZE STARCH,15
143,TITANIUM DIOXIDE,1
143,GELATIN,21
143,HYPROMELLOSE ACETATE SUCCINATE,164
143,HYPROMELLOSE,4
143,SUCROSE,17
143,IRON OXIDE,9
143,INDIGO CARMINE,14
143,TALC,12
143,TRIETHYL CITRATE,53
144,TITANIUM DIOXIDE,1
144,MICROCRYSTALLINE CELLULOSE,10
144,SHELLAC,23
144,MAGNESIUM STEARATE,5
144,PRINTING INK,25
144,POLYETHYLENE GLYCOL,11
144,CROSCARMELLOSE SODIUM,19
144,POLYVINYL ALCOHOL,33
144,IRON OXIDE,9
144,PROPYLENE GLYCOL,27
144,"SILICON DIOXIDE, ANHYDROUS",13
144,INDIGO CARMINE,14
144,TALC,12
145,TITANIUM DIOXIDE,1
145,METHACRYLIC ACID AND ETHYL ACRYLATE CO-POLYMERS,50
145,MICROCRYSTALLINE CELLULOSE,10
145,SODIUM HYDROXIDE,56
145,HYPROMELLOSE,4
145,MAGNESIUM STEARATE,5
145,CARNAUBA WAX,99
146,MANNITOL,2
146,HYDROCHLORIC ACID,60
146,SODIUM HYDROXIDE,56
147,TITANIUM DIOXIDE,1
147,LACTOSE MONOHYDRATE,3
147,SHELLAC,23
147,HYPROMELLOSE,4
147,MAGNESIUM STEARATE,5
147,STEARIC ACID,85
147,PRINTING INK,25
147,POLYETHYLENE GLYCOL,11
147,POVIDONE,18
147,SODIUM STARCH GLYCOLATE,7
147,IRON OXIDE,9
147,PROPYLENE GLYCOL,27
147,"SILICON DIOXIDE, ANHYDROUS",13
147,GLYCEROL,20
147,INDIGO CARMINE,14
147,MAIZE STARCH,15
148,GLYCEROL,20
148,TITANIUM DIOXIDE,1
148,LACTOSE MONOHYDRATE,3
148,HYPROMELLOSE,4
148,MAGNESIUM STEARATE,5
148,STEARIC ACID,85
148,PRINTING INK,25
148,POLYETHYLENE GLYCOL,11
148,POVIDONE,18
148,SODIUM STARCH GLYCOLATE,7
148,IRON OXIDE,9
148,PROPYLENE GLYCOL,27
148,"SILICON DIOXIDE, ANHYDROUS",13
148,INDIGO CARMINE,14
148,MAIZE STARCH,15
149,TITANIUM DIOXIDE,1
149,GELATIN,21
149,MICROCRYSTALLINE CELLULOSE,10
149,SHELLAC,23
149,MAGNESIUM STEARATE,5
149,PRINTING INK,25
149,SUCCINIC ACID,165
149,POLOXAMER,34
149,IRON OXIDE,9
149,PROPYLENE GLYCOL,27
149,"SILICON DIOXIDE, ANHYDROUS",13
149,COPOVIDONE,97
149,CROSPOVIDONE,35
150,TITANIUM DIOXIDE,1
150,MICROCRYSTALLINE CELLULOSE,10
150,POLYVINYL ALCOHOL PART. HYDROLISED,61
150,MAGNESIUM STEARATE,5
150,POLYETHYLENE GLYCOL,11
150,POVIDONE,18
150,TALC,12
150,CROSCARMELLOSE SODIUM,19
151,PREGELATINISED STARCH,45
151,TITANIUM DIOXIDE,1
151,GELATIN,21
151,MAGNESIUM STEARATE,5
151,POVIDONE,18
151,CROSCARMELLOSE SODIUM,19
152,HYDROCHLORIC ACID,60
152,TARTARIC ACID,117
152,SODIUM HYDROXIDE,56
152,WATER,22
153,TITANIUM DIOXIDE,1
153,MANNITOL,2
153,MICROCRYSTALLINE CELLULOSE,10
153,LACTOSE MONOHYDRATE,3
153,HYPROMELLOSE,4
153,STEARIC ACID,85
153,POLYETHYLENE GLYCOL,11
153,HYDROXYPROPYLCELLULOSE,6
153,GLYCEROL TRIACETATE,8
153,IRON OXIDE,9
153,CITRIC ACID,87
153,TALC,12
153,CROSPOVIDONE,35
154,PREGELATINISED STARCH,45
154,TITANIUM DIOXIDE,1
154,HYPROMELLOSE,4
154,SODIUM STEARYL FUMARATE,63
154,POLYETHYLENE GLYCOL,11
154,IRON OXIDE,9
154,CALCIUM CARBONATE,126
154,CITRIC ACID,87
154,SOY POLYSACCHARIDES,166
154,CARMELLOSE SODIUM,134
155,MANNITOL,2
155,HYDROCHLORIC ACID,60
155,SODIUM HYDROXIDE,56
156,TROMETHANIME,112
156,HYDROCHLORIC ACID,60
156,HYDROXYPROPYLBETADEX,167
156,WATER,22
157,TITANIUM DIOXIDE,1
157,MICROCRYSTALLINE CELLULOSE,10
157,LACTOSE MONOHYDRATE,3
157,HYPROMELLOSE,4
157,MAGNESIUM STEARATE,5
157,CALCIUM HYDROGEN PHOSPHATE,71
157,GLYCEROL TRIACETATE,8
157,CROSCARMELLOSE SODIUM,19
158,GLUCOSE,168
158,WATER,22
159,MALTODEXTRIN,83
159,TITANIUM DIOXIDE,1
159,XANTHAN GUM,84
159,SUCRALOSE,89
159,ACACIA,127
159,SORBITOL,121
159,FLAVOUR,81
159,SODIUM BENZOATE,162
159,SODIUM CITRATE,64
159,"SILICON DIOXIDE, ANHYDROUS",13
159,CITRIC ACID,87
159,JUICE,169
160,MANNITOL,2
160,SODIUM HYDROXIDE,56
160,WATER,22
160,BORIC ACID,58
160,BENZALKONIUM CHLORIDE,59
161,POLYSORBATE,16
161,PHOSAL 50 PG,170
162,MICROCRYSTALLINE CELLULOSE,10
162,GLYCEROL MONOOLEATE,171
162,MAGNESIUM STEARATE,5
162,AMMONIA,26
162,POLOXAMER,34
162,IRON OXIDE,9
162,PROPYLENE GLYCOL,27
162,ALPHA-TOCOPHEROL,36
162,LACTOSE MONOHYDRATE,3
162,SHELLAC,23
162,PRINTING INK,25
162,POLYETHYLENE GLYCOL,11
162,POVIDONE,18
162,TALC,12
162,CALCIUM SULFATE,172
162,TITANIUM DIOXIDE,1
162,SUCROSE,17
162,CARNAUBA WAX,99
162,SIMETHICONE,141
163,ARGININE,173
164,TITANIUM DIOXIDE,1
164,MICROCRYSTALLINE CELLULOSE,10
164,MAGNESIUM STEARATE,5
164,POLYETHYLENE GLYCOL,11
164,POLYVINYL ALCOHOL,33
164,CALCIUM HYDROGEN PHOSPHATE,71
164,TALC,12
164,IRON OXIDE,9
164,CROSCARMELLOSE SODIUM,19
165,SODIUM CHLORIDE,46
165,SODIUM ACETATE TRIHYDRATE,47
165,ACETIC ACID,48
165,WATER,22
166,SODIUM CHLORIDE,46
166,SODIUM HYDROXIDE,56
166,WATER,22
166,HYDROCHLORIC ACID,60
166,BENZALKONIUM CHLORIDE,59
166,DIBASIC SODIUM PHOSPHATE HEPTAHYDRATE,174
166,CITRIC ACID,87
167,SODIUM CHLORIDE,46
167,SODIUM HYDROXIDE,56
167,WATER,22
167,HYDROCHLORIC ACID,60
167,DIBASIC SODIUM PHOSPHATE HEPTAHYDRATE,174
167,CITRIC ACID,87
168,SODIUM CHLORIDE,46
168,SODIUM HYDROXIDE,56
168,WATER,22
168,HYDROCHLORIC ACID,60
168,BENZALKONIUM CHLORIDE,59
168,DIBASIC SODIUM PHOSPHATE HEPTAHYDRATE,174
168,CITRIC ACID,87
169,SODIUM CHLORIDE,46
169,SODIUM HYDROXIDE,56
169,WATER,22
169,HYDROCHLORIC ACID,60
169,DIBASIC SODIUM PHOSPHATE HEPTAHYDRATE,174
169,CITRIC ACID,87
170,TITANIUM DIOXIDE,1
170,POLYSORBATE,16
170,MICROCRYSTALLINE CELLULOSE,10
170,HYPROMELLOSE,4
170,MAGNESIUM STEARATE,5
170,POLYETHYLENE GLYCOL,11
170,SODIUM STARCH GLYCOLATE,7
170,IRON OXIDE,9
171,PROPYL PARAHYDROXYBENZOATE,113
171,METHYLPARAHYDROXYBENZOATE,142
171,WATER,22
171,SUCROSE,17
171,FLAVOUR,81
171,PROPYLENE GLYCOL,27
171,SODIUM CITRATE,64
171,CITRIC ACID,87
172,TITANIUM DIOXIDE,1
172,MICROCRYSTALLINE CELLULOSE,10
172,HYPROMELLOSE,4
172,MAGNESIUM STEARATE,5
172,POLYETHYLENE GLYCOL,11
172,"SILICON DIOXIDE, ANHYDROUS",13
172,CROSCARMELLOSE SODIUM,19
173,TITANIUM DIOXIDE,1
173,GELATIN,21
173,MICROCRYSTALLINE CELLULOSE,10
173,SHELLAC,23
173,MAGNESIUM STEARATE,5
173,PRINTING INK,25
173,AMMONIUM HYDROXIDE,80
173,IRON OXIDE,9
173,PROPYLENE GLYCOL,27
173,"SILICON DIOXIDE, ANHYDROUS",13
173,CROSPOVIDONE,35
174,MICROCRYSTALLINE CELLULOSE,10
174,LACTOSE MONOHYDRATE,3
174,MAGNESIUM STEARATE,5
174,HYDROXYPROPYLCELLULOSE,6
174,IRON OXIDE,9
174,MAIZE STARCH,15
175,TITANIUM DIOXIDE,1
175,GELATIN,21
175,LACTOSE,78
175,MAGNESIUM STEARATE,5
175,PRINTING INK,25
176,TITANIUM DIOXIDE,1
176,MICROCRYSTALLINE CELLULOSE,10
176,LACTOSE MONOHYDRATE,3
176,HYPROMELLOSE ACETATE SUCCINATE,164
176,HYPROMELLOSE,4
176,MAGNESIUM STEARATE,5
176,"SILICON DIOXIDE, HYDRATED",139
176,GLYCEROL TRIACETATE,8
176,"SILICON DIOXIDE, ANHYDROUS",13
176,INDIGO CARMINE,14
176,CROSCARMELLOSE SODIUM,19
177,"SILICON DIOXIDE, ANHYDROUS",13
177,SODIUM BENZOATE,162
177,MICROCRYSTALLINE CELLULOSE,10
177,POVIDONE,18
178,TROMETHANIME,112
178,SODIUM CHLORIDE,46
178,SODIUM HYDROXIDE,56
178,WATER,22
178,HYPROMELLOSE,4
178,HYDROCHLORIC ACID,60
179,TITANIUM DIOXIDE,1
179,HYDROGENATED CASTOR OIL,124
179,MICROCRYSTALLINE CELLULOSE,10
179,POLYETHYLENE GLYCOL,11
179,POLYVINYL ALCOHOL,33
179,IRON OXIDE,9
179,"SILICON DIOXIDE, ANHYDROUS",13
179,TALC,12
179,CROSPOVIDONE,35
180,PREGELATINISED STARCH,45
180,TITANIUM DIOXIDE,1
180,GLYCEROL DIBEHENATE,31
180,MICROCRYSTALLINE CELLULOSE,10
180,LACTOSE MONOHYDRATE,3
180,HYPROMELLOSE,4
180,POLYETHYLENE GLYCOL,11
180,POVIDONE,18
180,"SILICON DIOXIDE, ANHYDROUS",13
180,CROSPOVIDONE,35
181,MANNITOL,2
181,MICROCRYSTALLINE CELLULOSE,10
181,SODIUM STEARYL FUMARATE,63
181,"SILICON DIOXIDE, ANHYDROUS",13
181,COPOVIDONE,97
181,CROSPOVIDONE,35
182,NORFLURANE,175
183,TITANIUM DIOXIDE,1
183,MICROCRYSTALLINE CELLULOSE,10
183,SHELLAC,23
183,HYPROMELLOSE,4
183,PRINTING INK,25
183,SODIUM STEARYL FUMARATE,63
183,HYDROPHOBIC COLLOIDAL SILICA,176
183,AMMONIUM HYDROXIDE,80
183,IRON OXIDE,9
183,PROPYLENE GLYCOL,27
183,"SILICON DIOXIDE, ANHYDROUS",13
183,COPOVIDONE,97
183,CROSPOVIDONE,35
184,TITANIUM DIOXIDE,1
184,MICROCRYSTALLINE CELLULOSE,10
184,MAGNESIUM STEARATE,5
184,POLYETHYLENE GLYCOL,11
184,POLYVINYL ALCOHOL,33
184,CALCIUM HYDROGEN PHOSPHATE,71
184,TALC,12
184,CROSCARMELLOSE SODIUM,19
185,TITANIUM DIOXIDE,1
185,MANNITOL,2
185,HYPROMELLOSE,4
185,MAGNESIUM STEARATE,5
185,LOW SUBSTITUTED HYDROXYPROPYL CELLULOSE,88
185,HYDROXYPROPYLCELLULOSE,6
185,IRON OXIDE,9
185,PROPYLENE GLYCOL,27
185,CARNAUBA WAX,99
185,MAIZE STARCH,15
186,MANNITOL,2
186,LACTOSE MONOHYDRATE,3
186,MAGNESIUM STEARATE,5
186,POVIDONE,18
186,FLAVOUR,81
186,ACESULFAME POTASSIUM,155
186,SODIUM CITRATE,64
186,CITRIC ACID,87
186,MAIZE STARCH,15
187,HYPROMELLOSE,4
187,PRINTING INK,25
187,POLYETHYLENE GLYCOL,11
187,SUNSET YELLOW,73
187,MALTITOL,177
187,FLAVOUR,81
187,ACESULFAME POTASSIUM,155
187,PROPYLENE GLYCOL,27
187,SODIUM CITRATE,64
187,CITRIC ACID,87
188,HYDROCHLORIC ACID,60
188,WATER,22
189,TITANIUM DIOXIDE,1
189,HYDROGENATED CASTOR OIL,124
189,MICROCRYSTALLINE CELLULOSE,10
189,POLYETHYLENE GLYCOL,11
189,POLYVINYL ALCOHOL,33
189,IRON OXIDE,9
189,"SILICON DIOXIDE, ANHYDROUS",13
189,TALC,12
189,CROSPOVIDONE,35
190,MICROCRYSTALLINE CELLULOSE,10
190,LACTOSE MONOHYDRATE,3
190,MAGNESIUM STEARATE,5
190,HYDROXYPROPYLCELLULOSE,6
190,INDIGO CARMINE,14
190,MAIZE STARCH,15
191,PREGELATINISED STARCH,45
191,TITANIUM DIOXIDE,1
191,POLYSORBATE,16
191,MICROCRYSTALLINE CELLULOSE,10
191,XANTHAN GUM,84
191,LECITHIN,32
191,LACTOSE,78
191,MAGNESIUM STEARATE,5
191,POLYVINYL ALCOHOL,33
191,"SILICON DIOXIDE, ANHYDROUS",13
191,TALC,12
192,TITANIUM DIOXIDE,1
192,MANNITOL,2
192,MICROCRYSTALLINE CELLULOSE,10
192,MAGNESIUM STEARATE,5
192,POLYVINYL ALCOHOL,33
192,SUNSET YELLOW,73
192,IRON OXIDE,9
192,GLYCEROL MONOCAPRYLOCAPRATE,178
192,"SILICON DIOXIDE, ANHYDROUS",13
192,SODIUM LAURIL SULFATE,28
192,TALC,12
192,CROSPOVIDONE,35
193,TITANIUM DIOXIDE,1
193,MICROCRYSTALLINE CELLULOSE,10
193,LACTOSE MONOHYDRATE,3
193,HYPROMELLOSE,4
193,MAGNESIUM STEARATE,5
193,POLYETHYLENE GLYCOL,11
193,POVIDONE,18
193,TALC,12
193,IRON OXIDE,9
193,"SILICON DIOXIDE, ANHYDROUS",13
193,CROSCARMELLOSE SODIUM,19
194,,0
195,SODIUM CHLORIDE,46
195,SODIUM HYDROXIDE,56
195,HUMAN ALBUMIN,179
195,WATER,22
195,CAPRYLIC ACID,180
195,N-ACETYLTRYPTOPHAN,181
196,LACTOSE MONOHYDRATE,3
196,BUTYLHYDROXYTOLUENE,38
196,HYPROMELLOSE,4
196,MAGNESIUM STEARATE,5
196,LACTOSE,78
196,CROSPOVIDONE,35
197,MANNITOL,2
197,MICROCRYSTALLINE CELLULOSE,10
197,LACTOSE MONOHYDRATE,3
197,BUTYLHYDROXYTOLUENE,38
197,HYPROMELLOSE,4
197,MAGNESIUM STEARATE,5
197,"SILICON DIOXIDE, ANHYDROUS",13
197,CROSPOVIDONE,35
198,LACTOSE MONOHYDRATE,3
198,BUTYLHYDROXYTOLUENE,38
198,HYPROMELLOSE,4
198,MAGNESIUM STEARATE,5
198,LACTOSE,78
198,CROSPOVIDONE,35
199,TITANIUM DIOXIDE,1
199,MICROCRYSTALLINE CELLULOSE,10
199,HYPROMELLOSE,4
199,MAGNESIUM STEARATE,5
199,POLYETHYLENE GLYCOL,11
199,POVIDONE,18
199,TALC,12
199,IRON OXIDE,9
199,INDIGO CARMINE,14
199,CROSCARMELLOSE SODIUM,19
200,TITANIUM DIOXIDE,1
200,MICROCRYSTALLINE CELLULOSE,10
200,POLYVINYL ALCOHOL PART. HYDROLISED,61
200,LACTOSE MONOHYDRATE,3
200,POLYETHYLENE GLYCOL,11
200,CROSCARMELLOSE SODIUM,19
200,TALC,12
200,POLOXAMER,34
200,CITRIC ACID,87
200,INDIGO CARMINE,14
200,MAIZE STARCH,15
201,TITANIUM DIOXIDE,1
201,MICROCRYSTALLINE CELLULOSE,10
201,HYPROMELLOSE,4
201,MAGNESIUM STEARATE,5
201,POLYETHYLENE GLYCOL,11
201,CALCIUM HYDROGEN PHOSPHATE,71
201,TALC,12
201,IRON OXIDE,9
201,CROSCARMELLOSE SODIUM,19
202,TITANIUM DIOXIDE,1
202,GELATIN,21
202,BUTYLHYDROXYTOLUENE,38
202,WATER,22
202,CAPRYLOCAPROYL MACROGOL-8 GLYCERIDES,182
202,POLYVINYL ACETATE PHTHALATE,158
202,PRINTING INK,25
202,SORBITOL,121
202,IRON OXIDE,9
202,BUTYLHYDROXYANISOLE,183
202,GLYCEROL,20
203,TITANIUM DIOXIDE,1
203,MICROCRYSTALLINE CELLULOSE,10
203,HYPROMELLOSE ACETATE SUCCINATE,164
203,HYPROMELLOSE,4
203,MAGNESIUM STEARATE,5
203,POLYETHYLENE GLYCOL,11
203,TALC,12
203,IRON OXIDE,9
203,"SILICON DIOXIDE, ANHYDROUS",13
203,CROSCARMELLOSE SODIUM,19
204,CITRIC ACID,87
204,BETADEX SULFOBUTYL ETHER SODIUM,137
204,SODIUM HYDROXIDE,56
205,TITANIUM DIOXIDE,1
205,MICROCRYSTALLINE CELLULOSE,10
205,LACTOSE MONOHYDRATE,3
205,HYPROMELLOSE,4
205,POLYETHYLENE GLYCOL,11
205,HYDROGENATED VEGETABLE OIL,100
205,HYDROXYPROPYLCELLULOSE,6
205,IRON OXIDE,9
205,SODIUM LAURIL SULFATE,28
205,INDIGO CARMINE,14
205,CROSPOVIDONE,35
206,PREGELATINISED STARCH,45
206,TITANIUM DIOXIDE,1
206,HYDROGENATED CASTOR OIL,124
206,MICROCRYSTALLINE CELLULOSE,10
206,LACTOSE,78
206,HYPROMELLOSE,4
206,POLYETHYLENE GLYCOL,11
206,IRON OXIDE,9
206,PROPYLENE GLYCOL,27
206,TALC,12
207,TITANIUM DIOXIDE,1
207,HYDROGENATED CASTOR OIL,124
207,MICROCRYSTALLINE CELLULOSE,10
